id,type,status,tiny_link,title,content,is_internal
278887220,page,current,/x/NHufE,Abacus Dashboard - EMC,,
279452637,page,current,/x/3RuoE,Abacus Implementation SB Apps,"Implementation steps of Vault Implementation for SpringBoot Applications Steps < Refer the commits for the example > Add following dependencies for : abacusspringvault Gradle : implementation 'com.abacus:abacusspringvault:3.0' Maven : <dependency> <groupId>com.abacus</groupId> <artifactId>abacusspringvault</artifactId> <version>3.0</version> </dependency> Add getProps() method either in a separate class or in Main class file VaultCache.initCache(flowArray)              → pass the configs required in the array Properties properties = new Properties();   → Create Properties object Set all the properties used in application.properties into properties object , taking the values from VaultCache. public static Properties getProps() { String[] flowArray = new String[]{""rmqconfig"", ""cancelresubmit""}; VaultCache.initCache(flowArray); Map<String, String> rmqMap = PropsUtil.trimProperties(VaultCache.get(""rmqconfig""), ""RabbitMQ""); Properties properties = new Properties(); properties.put(""spring.rabbitmq.username"", rmqMap.get(""username"")); properties.put(""app.version"", VaultCache.get(""cancelresubmit"").get(""version"")); return properties; } Modify the main method in the main Application class : Call the getProps method from the following line to load the properties into context. public static void main(String[] args){ new SpringApplicationBuilder(OmegaCancelResubmitConsumerApplication.class).properties(PropsConfig.getProps()).build().run(args); } Remove all the application.properties files from the src/main/resources folder (Having properties in application.properties will take precedence over the properties set using Vault) For Projects having test classes, application.properties have to be created under src/test/resources folder (Have dummy/ invalid values for credentials etc in this properties file thus adhering to Vault purpose) Remove devtools dependency from the application as it causes to restart main context and hence vault API is called twice. For CICD Pipelines, if there is a need in test cases to call Vault method, add the env variables under project git path –> Settings → CI/CD → Variables Reference Commit : https://gitlab.dell.com/gcbs/ordermanagement/om-gateway/omega/omega-cancelresubmit-consumer/-/commit/e9b3eef4786a0c0b5d4fad4f33e79e4409c33c3a Related articles Related articles appear here based on the labels you select. Click to edit the macro and add or change labels. false 5 OMF false modified true page label = ""kb-how-to-article"" and type = ""page"" and space = ""OMF"" kb-how-to-article true Related issues",
279459365,page,current,/x/JTaoE,Intern Roadmap,,False
279460722,page,current,/x/cjuoE,CheckMarx Vulnerability Suppression Process,"MAIN PROCESS: PAST EXAMPLES ON VULNERABILITIES, RECOMMENDATIONS, IMPACT for reference: 250 250",False
279461124,page,current,/x/BD2oE,Collection UI Engg. Details,,
279461126,page,current,/x/Bj2oE,Software Development Resources,"Dell Digital Guide to Software Development: This resource is a lot of reading documents, but it's what our organization has developed to spread knowledge throughout Dell Digital on the practices of a Software Engineer on a balanced team. https://learningstudio.dell.com/journey/ECL-aa11eeb5-25cf-4ce5-8d7d-116586aacf00 Helpful YouTube Videos: Topic Time Link What is Extreme Programming? 3min https://www.youtube.com/watch?v=kFM2Vcu-BRo How to Pair Program 9min https://www.youtube.com/watch?v=YhV4TaZaB84 Pair Programming defined by Agile 3min https://www.youtube.com/watch?v=ET3Q6zNK3Io TDD defined by Agile 3min https://www.youtube.com/watch?v=uGaNkTahrIw",False
279461129,page,current,/x/CT2oE,Collection UI Tech Architecture,,
279461155,page,current,/x/Iz2oE,Infra Details(Apps in PCF),"Angular Node Webapp UI and Java Restful service layer are deployed in PCF. Below are the details from from DIT, GE2, GE4, PROD PC1, PROD S3B DIT: https://apps.sausvtc01.pcf.dell.com/organizations/3a99531f-1400-4b44-9956-fba8af20dadf/spaces/f2e422ad-6721-44df-8e12-a66db187e9b1 GE1: https://apps.sausvtc01.pcf.dell.com/organizations/3a99531f-1400-4b44-9956-fba8af20dadf/spaces/fbd2c147-37c8-4f55-9bb6-21b5dd106069 GE2: https://apps.sausvtc01.pcf.dell.com/organizations/3a99531f-1400-4b44-9956-fba8af20dadf/spaces/68c459a9-7614-4224-b89d-01b71e46d4f0 GE3: https://apps.sausvtc01.pcf.dell.com/organizations/3a99531f-1400-4b44-9956-fba8af20dadf/spaces/389ccbd1-e7d7-475b-9aea-f73c562a61a5 GE4: https://apps.sausvtc01.pcf.dell.com/organizations/3a99531f-1400-4b44-9956-fba8af20dadf/spaces/f01c1601-2105-41eb-a7bb-dd75c6a8dadd PROD PC1: https://apps.sausmpc01.pcf.dell.com/organizations/0ebcd562-b042-4c55-a4c3-c8599ee025ed/spaces/fbb57a4a-7e57-4bf4-8803-a0dbe3aa3a0b PROD S3B: https://apps.sausmsc01.pcf.dell.com/organizations/6fc34aa2-2663-4579-8a3c-54ff91e85fe0/spaces/6b081188-9bea-46db-86b3-dfc5d558c7f7",False
279461157,page,current,/x/JT2oE,Oracle DB Details,Oracle DB contains the user access management config which will be replaced with API from Omega which will give User and his/her responsibility details DIT HOST = arsrvsidb-cname.us.dell.com PORT = 1521 SERVICE_NAME = arsvrs.sit.amer.dell.com Username: AR_COLLECTIONS_DIT SIT HOST = arsrvsidb-cname.us.dell.com PORT = 1521 SERVICE_NAME = arsvrs.sit.amer.dell.com Username:  AR_COLLECTIONS_SIT PROD Connection String:   jdbc:oracle:thin:@(DESCRIPTION=(ADDRESS=(PROTOCOL=TCP)(HOST= arsrvpr1db-cname.us.dell.com )(PORT=1521))(ADDRESS=(PROTOCOL=TCP)(HOST= arsrvpr2db-cname.us.dell.com )(PORT=1521))(CONNECT_DATA=(SERVICE_NAME= arsrvp_rw.prd.amer.dell.com ))) USERNAME=AR_COLLECTIONS,False
279461159,page,current,/x/Jz2oE,Redis Details,Environment Database Name Endpoint port Password Non-Prod Collection-UI redis-10008.dcfredispaas02-np.us.dell.com 10008 Provided by email Prod Collection-UI redis-12358.dcfredispaas02-prd.us.dell.com 12358 Provided by email DR Collection-UI redis-12358.dcfredispaas02-dr.us.dell.com 12358 Provided by email,False
279461162,page,current,/x/Kj2oE,Service Accounts,,
279461164,page,current,/x/LD2oE,Repository Details,https://gitlab.dell.com/gcbs/accountreceivables/ar-collections/ar-collections-app.git https://gitlab.dell.com/gcbs/accountreceivables/ar-collections/ar-collections-account-service.git https://gitlab.dell.com/gcbs/accountreceivables/ar-collections/ar-collections-gateway-service.git https://gitlab.dell.com/gcbs/accountreceivables/ar-collections/ar-collections-site-service.git https://gitlab.dell.com/gcbs/accountreceivables/ar-collections/ar-collections-invoice-service.git https://gitlab.dell.com/gcbs/accountreceivables/ar-collections/ar-collections-config.git,False
279461167,page,current,/x/Lz2oE,DAIS SSO Details,,False
279461170,page,current,/x/Mj2oE,DAIS API Security Details,Non Prod: Client Id/Subscriber ID: 7cd59126-6f3f-47e3-a43b-3d497a279c3a Client Secret: nBNvlioo Prod Client Id/Subscriber ID: 492fed1b-073e-4dbe-97a8-14d5a44c386e Client Secret: CIKKkDaW,
279461172,page,current,/x/ND2oE,Service Endpoints,,False
279461176,page,current,/x/OD2oE,Links to access Collections UI,UI URLS: DIT - https://ar-collections-app-dit.ausvtc01.pcf.dell.com/ GE1 - https://ar-collections-app-ge1.ausvtc01.pcf.dell.com/ GE2 - https://ar-collections-app-ge2.ausvtc01.pcf.dell.com/ GE3 - https://ar-collections-app-ge3.ausvtc01.pcf.dell.com/ GE4 - https://ar-collections-app-ge4.ausvtc01.pcf.dell.com/ PROD - https://ar-collections.ausmpc.pcf.dell.com/,
279461181,page,current,/x/PT2oE,How to add a User in Collections UI,"Execute scripts in DB to create a new User. Going forward, omega will provide a service which will give user details and this DB users will get obsoleted. Any new user addition request now has to happen via executing sql scripts like below. INSERT INTO CUI_USER (USER_ID, CREATE_BY, CREATE_DT, EMAIL, ENABLED, FIRST_NAME, LAST_NAME, MODIFY_BY, MODIFY_DT, USERNAME, REG_LANGUAGE, REG_REGION) VALUES (32, 0, TO_DATE('13-MAY-20','DD-MON-RR'), 'chaitha_sagar@ dell.com ', 1, 'Chaitha', 'Sagar', 0, TO_DATE('13-MAY-20','DD-MON-RR'),  'Chaitha_Sagar', 'EN', 'IN'); INSERT INTO CUI_USER_ROLE_MAP (ROLE_ID,USER_ID) values (1, 32); INSERT INTO CUI_USER_RESPONSIBILITY_MAP (RESPONSIBILITY_ID, USER_ID) VALUES ('1', '32'); INSERT INTO CUI_USER_RESPONSIBILITY_MAP (RESPONSIBILITY_ID, USER_ID) VALUES ('2', '32');",False
279461184,page,current,/x/QD2oE,Collections UI Automation Testing,,
279461186,page,current,/x/Qj2oE,UX Design Links,"Collection UI Mockup (update - 19 Oct. 2022) : Collector Work List, Parent Party, Account, ToDo List tabs https://xd.adobe.com/view/86845028-2302-4774-85a1-c0ab517221cf-d3d7/ Collection UI Latest Mockup: Contains Party Tab, Notes and Attachments https://xd.adobe.com/view/a5c7a6ef-cb1a-43ca-47c7-ba7dd0113c68-d3f6/ Collection UI first mock up: Contains Landing page, Search Page with accounts Tab https://xd.adobe.com/view/ce72ee89-5c25-4f5f-4e2c-7e7aef77a0c5-b843/?fullscreen",False
279461230,page,current,/x/bj2oE,EMC,,
279461251,page,current,/x/gz2oE,Shipment Notification,"FOOE sends 330 Shipment Notification to OCI/Abacus similar to 100, 200, 300 from OFS This message is sent directly and ONLY to SupplyNet to indicate that the order is Shipped (It is not sent to OMEGA) This interface is exclusively for the Legacy EMC orders created via SupplyNet/MyQuotes When we get a 330 message, we enrich order details from order store, call FSL service to get tracking details and send to SupplyNet OFS UI: ABACUS UI: Technical Aid: IBM MQ where we get the 330 message: Region Queue Name (FOOE side) Queue Name (OCI side) MQ Config (OCI) US QA.FOOE.RESPONSE_DAO.OCI CL.OFS.OFS2OCI_RESPONSE.OCI Queue Manager: SOMPRDSU01 Host: SOMPRDSU01- cname.us.dell.com Port: 6701 APJ QA.FOOE.RESPONSE_APJ.OCI OCI.QL.OFS2OCI_MSG EMEA QA.FOOE.RESPONSE_EMEA.OCI OCI.QL.OFS_ORDER_STATUS Producer code listening to these MQs: http://abacus-services.us.dell.com/marathon/ui/#/apps/%2Fprod-application-group%2Foci%2Forder-response-applications%2Ffooe-response-producer-us http://abacus-services.us.dell.com/marathon/ui/#/apps/%2Fprod-application-group%2Foci%2Forder-response-applications%2Ffooe-response-producer-apj http://abacus-services.us.dell.com/marathon/ui/#/apps/%2Fprod-application-group%2Foci%2Forder-response-applications%2Ffooe-response-producer-emea Internal RabbitMQ: abacus.SUPPLYNETMQ FSL service invoked: https://fsl.us.dell.com/FSL/SIPPAsBuiltService/SIPPAsBuiltService/SIPPAsBuiltService.svc/rest/GetSalesOrderData",False
279461690,page,current,/x/Oj_oE,OMEGA-GCM SalesRep Update,250,
279461716,page,current,/x/VD_oE,MNA,,False
279461736,page,current,/x/aD_oE,FED To Direct,250,False
279469258,page,current,/x/ylyoE,Vipin Singh - User Interview Guide 6/15-6/19,,
279469385,page,current,/x/SV2oE,Meeting minutes,,False
279469390,page,current,/x/Tl2oE,IT Support handover,,
279469392,page,current,/x/UF2oE,Risks & Issues,250,False
279470833,page,current,/x/8WKoE,Genaro Alvarez - User Interview Guide 6/15-6/19,,False
279472930,page,current,/x/ImuoE,6.19,"J Cole 1x Mark 1x Keith 1x Brian 1x Sean 3x Integrate Vault story, Checkmarx & Sauce Labs must be delivered prior => J Cole why is the Vault story dependent? to showcase the entire value of Vault password change for the service account (non-prod) => Mark whatever pipelines use this account, need to update the password Mark coordinates on the tool template => yearly Sean works with Mark on template list of apps n Vaults external dependencies => Keith engagement with PKS folks was adversarial time and effort to demonstrate faulty functionality ""stay patient and apply heavy pressure"" -Austin brainstorm with Austin???... ""become user experts"" LEAD WITH OPTIMISM!!!!!! audio is awful in discord => Brian is there a better option?",False
279478187,page,current,/x/q3_oE,SIR Handoff,,False
279645239,page,current,/x/NwyrE,GFX Partial Cancellation,"GFX Partial Cancellation – Application Support Document Author: Gayathri Kambhampati [Gayathri_Kambhampati@ Dell.com ] ___________________________________________________________________ GFX Partial cancellation functionality: GFX/DF will trigger partial cancellation to ABACUS on IBMMQ ABACUS will consume the message from IBMMQ and publish on RMQ OFSUS-Response-consumer will consume message from RMQ and call OMEGA package. OMEGA package response will be routed back to GFX/OFS. Partial cancellation can be trigger one or more SKU(s). When ABACUS receive Partial Cancellation for few lines then OMEGA should acknowledge back with OC event When ABACUS receive Partial Cancellation for all the lines except freight SKU then OMEGA should acknowledge back with CNL event. OFS MQ details: ""channel"": ""SOM.OCI.04.TLS"", ""cipherSuite"": ""TLS_RSA_WITH_AES_128_CBC_SHA256"", ""hostname"": "" SOMPRDSU01-cname.us.dell.com "", ""port"": ""6701"", ""queueManager"": ""SOMPRDSU01"" ""OFSUS.dqName"": ""QL.OFS.OFS2OCI_RESPONSE_BOQ.DGT.OCI"", ""OFSUS.qName"": ""CL.OFS.OFS2OCI_RESPONSE.DGT.OCI"", OMEGA package details: APPS.XXEOM_CANCELLATION_PKG.PARTIAL_LINE_CANCELLATION OFS response MQ details: ""channel"": ""SOM.OCI.04.TLS"", ""cipherSuite"": ""TLS_RSA_WITH_AES_128_CBC_SHA256"", ""hostname"": "" SOMPRDSU01-cname.us.dell.com "", ""port"": ""6701"", ""queueManager"": ""SOMPRDSU01"" “OFSUS_PartialCancel.qName"": ""QA.OCI.OCI2OFS_STATUS.OFS ABACUS Logging: Identifier1: OrderNumber, Identifier2: BUID, Identifier3: DPID, Identifier4: 350 Identifier5: Source System (GFX/DF) Request payload from GFX has only one SKU Response payload to GFX Sku details in GOSS JSON Order has only one SKU, So OMEGA triggered CNL Cancelled_flag will get changed to Y for that particular SKU in Order Details. Common Endpoints: Rabbit MQ: http://abacus-services.us.dell.com/rabbitmq ABACUS Dashboard: http://abacus-services.us.dell.com/abacus-dashboard/#/ Marathon URL : http://abacus-services.us.dell.com/marathon/ui/#/apps Mesos URL : http://ausplabaap02.us.dell.com:5050/#/ Git path: https://gitlab.dell.com/gcbs/ordermanagement/om-gateway/order-fulfillment/ofs/us/OFSUS-RESPONSE-CONSUMER https://gitlab.dell.com/gcbs/ordermanagement/om-gateway/order-fulfillment/ofs/us/OFSUS-CHANGERESPONSE-PRODUCER",
279650846,page,current,/x/HiKrE,Veritas Useful Links-DB Connection/PCF/Application URL's,,False
279652610,page,current,/x/AimrE,User Interview Guide,"Goals: understand user's current workflow within SIR understand user's current pain points with the SIR application identify any opportunities to add to the current user experience Introduction: The goal here is set expectations with the interviewee and give them an understanding of why this interview is being conducted. introductions Sean Marcy Ana & Genevieve “Hello, my name is Sean Rowland and I’m on the Application Transformation & Modernization team that oversees the SIR application. Today, we are looking to learn more about how you currently use SIR and any pain points you have with using the application; we may also ask you to show us how you currently use the application and will be recording this interview .  How does that sound?” (Introduce whoever else is on the call/in the room to take notes on the meeting.) We want to gain credibility with the interviewee while also building a “safe space” when the interviewee feels empowered to answer questions accurately and truthfully. Read the interviewee, what sort of tone do you need to bring to the interview? It may be worthwhile to call out that this is a user interview and see if the interviewee has any experience with them. ""Have you taken part in a user interview or given feedback on a software process before?"" Ask follow up questions if so. User Interview: Can you explain to us your role within Dell?  How long have you worked here? How often do you log into the SIR application? What was the most recent time you logged into SIR?  Can you show us what you were working on? When you log into SIR, what are you trying to accomplish?  What is your main goal? Can you show us how you do it? How does you work affect the overall CVE backlog that Dell Digital is focusing on? Does all of the work you do to reduce the CVE count happen within SIR? Where do you experience difficulty with using the SIR application? Thank you for your time today!  Would it be alright if we reached out in the future if we have any other questions or we have a potential solution we wanted to run by you? Items to think through post-interview (30 minutes): What were the major pain points that the user mentioned? Are there any opportunities to enhance the current workflow? Do we need more time with this user? How was our process?  Do we need to change our user interview language at all?",False
279652745,page,current,/x/iSmrE,Tim Vanecek - User Interview Guide,,False
279652837,page,current,/x/5SmrE,Health check for applications,What is the goal of the health check? What is the solution? What is stopping us from building that solution?,False
279655653,page,current,/x/5TSrE,Rajesh Sriramdas - User Interview Guide,"Goals: understand user's current workflow within SIR understand user's current pain points with the SIR application identify any opportunities to add to the current user experience Introduction: The goal here is set expectations with the interviewee and give them an understanding of why this interview is being conducted. introductions Sean Marcy Ana & Genevieve “Hello, my name is Sean Rowland and I’m on the Application Transformation & Modernization team that oversees the SIR application. Today, we are looking to learn more about how you currently use SIR and any pain points you have with using the application; we may also ask you to show us how you currently use the application and will be recording this interview .  How does that sound?” (Introduce whoever else is on the call/in the room to take notes on the meeting.) We want to gain credibility with the interviewee while also building a “safe space” when the interviewee feels empowered to answer questions accurately and truthfully. Read the interviewee, what sort of tone do you need to bring to the interview? It may be worthwhile to call out that this is a user interview and see if the interviewee has any experience with them. ""Have you taken part in a user interview or given feedback on a software process before?"" Ask follow up questions if so. User Interview: Can you explain to us your role within Dell?  How long have you worked here? How often do you log into the SIR application? What was the most recent time you logged into SIR?  Can you show us what you were working on? When you log into SIR, what are you trying to accomplish?  What is your main goal? Can you show us how you do it? How does you work affect the overall CVE backlog that Dell Digital is focusing on? Does all of the work you do to reduce the CVE count happen within SIR? Where do you experience difficulty with using the SIR application? Thank you for your time today!  Would it be alright if we reached out in the future if we have any other questions or we have a potential solution we wanted to run by you? Items to think through post-interview (30 minutes): What were the major pain points that the user mentioned? Are there any opportunities to enhance the current workflow? Do we need more time with this user? How was our process?  Do we need to change our user interview language at all?",False
279655738,page,current,/x/OjWrE,Performance Testing,,False
279659271,page,current,/x/B0OrE,Internal plan for org,"What to do? Who to help? ETA Status New Joinee Onboarding plan We have to come up with a confluence pages like some I have with me for our space. Will share with Ashwini Ashwini June WIP Org chart I have some content will share with Shivam and then we can put up in a sharepoint or confluence so as we update regularly and can be shared to anybody if required Shivam June First cut ready Virtual offsite As offsite are now not possible, we can see if we can plan something in 2-3 hours virtually similar to fun with some performances etc Shivam July Goal setting in inspire For now send a reminder to all AR eng team members to complete their goals setting in inspire and then follow up in next steps Ashwini June Reminder Mail Sent Process to recognize team members Lets create  a document in share point of what all anchors/managers to do in tools available to recognize like inspire. Ashwini, Shivam, Amit – To define the process when to do and how to do etc July",False
279660635,page,current,/x/W0irE,Sean's notes,"Tim V ""Double Work"" problem that James Z already outline ""Showing the data '[ data = the progress team's have made closing CVE ] ""How do we make sure these vulnerabilities don't come back"" Sunil and Kiran Team's are reliant on Sunil and Kiran aggregating the data for them in order to go start remediating CVEs Can't easily get the data they need from the web app => they are using SQL queries constructed by Vipin Cannot easily see how many CVEs have been solved against time are required to read out on this on a weekly basis John P ""usability and managability"" of data from SIR queries are long and hard to maintain stored procedures objects having to manually run queries team is going down rabbit hole determining when the last successful data load was team does not have 100% confidence in the data data flow artifact extract flow artifact",False
279660959,page,current,/x/n0mrE,OFS CSS Cancellation,"CSS-CancellationService – Application Support Document Author: Ayanangsha Bharadwaj [ Ayanangsha_Bharadwaj@dell.com ] CSS-CancellationService functionality: The service is invoked by OFS to cancel an invalid Order. OFS hits service with the json request with the cancel reason. Service invokes OMEGA procedure with the request for cancellation. The event is marked as INVALID and OCI sends HLD event to GOV with the same cancel reason sent by OFS. It’s a Synchronous service. Received request from OFS is sent to OMEGA and after cancellation, the response from OMEGA is sent back to OFS. OCI REQUEST BODY: { ""CNLReason"": ""string"", ""EmailFormat"": ""string"", ""EnteredByBadge"": ""string"", ""OrderNum"": ""string"", ""OriginID"": ""string"" } RESPONSE BODY: { ""RETURN_CODE"": ""S"", ""RESPONSE_MSG"": ""Data inserted/updated successfully"" } SERVICE URL (ENDPOINT): https://abacus-services.us.dell.com/ofscsscancellation OMEGA package details: PackageName : XXEOM_CANCELLATION_PKG ProcedureName : P_UPLOAD_INV_ORDERS_OFS INVALID EVENT REQUEST PAYLOAD FROM OFS END RESPONSE SENT TO OFS FROM OMEGA HLD EVENT SENT TO GOV WITH THE CANCEL REASON SENT FROM OFS. <ns2:PublishOrderStatus
    xmlns:ns2=""http://xmlns.dell.com/CustomerCare/GOV/PublishOrderStatus/V1"">
    <ns2:OrderStatus>
        <ns0:OrderStatusHeader
            xmlns:ns0=""http://xmlns.dell.com/CustomerCare/GOV/OrderStatus/V1"">
            <ns0:BusinessUnitId>11</ns0:BusinessUnitId>
            <ns0:OrderNumber>636000993</ns0:OrderNumber>
            <ns0:OrderStatus>P</ns0:OrderStatus>
        </ns0:OrderStatusHeader>
        <ns0:CSSOrderCancellation
            xmlns:ns0=""http://xmlns.dell.com/CustomerCare/GOV/OrderStatus/V1"">
            <ns0:Channel></ns0:Channel>
            <ns0:ExchangeOrderNumber></ns0:ExchangeOrderNumber>
            <ns0:CancelReason>77625 | Rebook with VALS Delivery shipping method; </ns0:CancelReason>
            <ns0:CancelComment></ns0:CancelComment>
            <ns0:CreationDate>2020-05-30T04:28:24</ns0:CreationDate>
            <ns0:CreatedBy>-1</ns0:CreatedBy>
        </ns0:CSSOrderCancellation>
    </ns2:OrderStatus>
</ns2:PublishOrderStatus>",False
279661494,page,current,/x/tkurE,6.12,,False
282984735,page,current,/x/HwHeE,Sunil/Kiran User Interview Follow-Up,"Recording: Share recording with viewers: https://Dell.zoom.us/rec/share/v95cJr_g32JOfNaU81mAY6I-L5jOaaa81XRLq6UOnkvX9qjbKggjahQePOFWTfvi Password: 3T!oE33! Notes from Ana/Genevieve: When SIR tool is being used, we need more capability in there in that breaking up the data per domain and being able to track the remediations with some type of tool Downloading into excel and distributing to the teams is not ideal This tool they use properly breaks up the data per domain how they need it They’re concerned there are too many CVE downloads from Kenna Limit downloads but still use the front end tool from Kenna Wants SIR tool to give all the data without any downloads. Payal Asuri implemented their tool. Runs in visual studio. Uses Selenium. Column B you input a query that directly hits the Kenna DB. Column C is the total count from that query. Link in column E is the link with the actual CVE data. They wait max of 30 minutes for email from Kenna with the csv Asset score still isn't embedded into their tool yet. Risk score of an asset is between 0-100. How they assign risk score for an asset - it's based primarily on breach velocity, age of vulnerability, its exposure to the outside world (external vs internal assets) Only solve asset risk scores above 660. Main process flow they follow: their tool runs query, picks up data, passes to teams, inputs to TFS, engineers go work them and close them out in TFS, and once the vulnerability is gone, they’ll no longer appear in the queries The asset risk score is pulled from Kenna - do not use SIR at all",False
282985140,page,current,/x/tALeE,Presentations,,False
282985331,page,current,/x/cwPeE,Account Receivables Release View,250,False
282985792,page,current,/x/QAXeE,Volatility,Problem statement: ATM's volatility is too large to accurately estimate work Supporting facts: volatility is currently (6/16/20) at 62% in pivotaltracker Other information: what points are best for how could we break up the what are the different buckets of stories that influence the volatility?,False
282985903,page,current,/x/rwXeE,Michael Whelan - User Interview Guide 6/15-6/19,,False
282989204,page,current,/x/lBLeE,Rules based communication,Problem statement: ATM has internal deliverables elongated by Solution: Steps to interact with a,False
282989214,page,current,/x/nhLeE,TwistLock,,
282989234,page,current,/x/shLeE,VDC vs VTC,"Problem: VTC is the Dell sanctioned solution for non-prod. We have applications' non-prod in VDC. Do we need to migrate prior apps from VDC to VTC?  Where do we put them moving forward? Solution: J Wheeler's org is going to be in VTC confirmed by Casey Sledge with conversation with PCF team on 6/24/20 Next steps: Casey to confirm when the ""Solution"" goes into effect & what the exact solution is Follow up if they don't clarify with existing apps",False
282989351,page,current,/x/JxPeE,Wei Xia - User Interview Guide 6/15-6/19,,False
282990323,page,current,/x/8xbeE,Sean's notes_user interviews,Dana Vipin Mike Genaro Wei,False
283010339,page,current,/x/I2XeE,IT Support hand over documents,,
283010686,page,current,/x/fmbeE,Regaining Vault Access,Here are there corresponding PAC Groups to regain access Group Privilege Group Domain Group Did I complete the form? hv_cafraudservice_prod yes hv_sir_prod OTCAPPSADMIN App_SNOP_MONITOR_Prod app_snop_monitor rdpvault yes hv_dgpar_prod yes hv_atm_prod yes? completed for HV_ATM_PROD- HASHICORP hv_sir_prod yes hv_ymlMaker_prod yes? completed for HV_SIR_PROD- HASHICORP App_SNOP_MONITOR_Prod APP_SNOP_MONITOR- HASHICORP My tickets: https://dell.service-now.com/sp?id=requests&is_new_order=true&table=sc_request&sys_id=98d1a2311b6dd450206b635bbc4bcb39 Form to request: https://dell.service-now.com/sp?id=sc_cat_item&sys_id=a22b56ab134d660074f3dbf18144b0cd,False
283012378,page,current,/x/Gm3eE,Collection UI - AR and UI Microservices and UI details,,False
283014077,page,current,/x/vXPeE,Escalation Process,,False
283014425,page,current,/x/GXXeE,Glen Skidmore - User Interview Guide 6/15-6/19,,False
283446612,page,current,/x/VA3lE,Tableau Access,250,False
283448218,page,current,/x/mhPlE,Order Management Release View,,False
